timestamp;run_id;cookie_id;image_id;response_time_ms;is_correct;user_agent
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;9e8c8.png;5512;0;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;2d3f3.png;3935;0;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;ba61a.png;1078;0;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;acda1.png;878;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;bd1c0.png;2089;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;197ac.png;2492;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;2ebf1.png;1346;0;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;28bb1.png;1858;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;cc670.png;2608;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;94cf8.png;1885;0;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;c44ae.png;1542;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;2f65c.png;2814;0;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;3065d.png;1904;0;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;7ccf2.png;1622;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;9d1d9.png;2438;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;e51ba.png;1655;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;6a0bd.png;3760;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;ec5db.png;2437;0;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;a833b.png;1395;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T10:23:44+00:00;27c015ae-426a-4514-a1ae-a2025aef9d2a;c91f3b63-aec2-4ac2-8258-62f12955aca4;71874.png;949;1;"Mozilla/5.0 (Android 13; Mobile; rv:145.0) Gecko/145.0 Firefox/145.0"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;a833b.png;5483;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;482cb.png;2693;0;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;af80c.png;4211;0;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;42c80.png;1948;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;7fdb9.png;2709;0;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;49484.png;4983;0;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;4396a.png;2647;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;501e6.png;2929;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;45d20.png;7771;0;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;40a3a.png;5869;0;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;79fae.png;7753;0;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;e9c46.png;3399;0;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;16695.png;8486;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;fde7c.png;20936;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;93232.png;3128;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;bf683.png;3706;0;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;e4cbd.png;3013;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
2025-11-19T12:30:47+00:00;99cc6594-c401-45c6-98e5-ec3d985649df;75df0076-81e4-44b8-b58f-eb533b0142bb;efcbd.png;8234;0;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
